Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,logM,0.08,0.16,0.24,0.32,0.4,0.48,0.56,0.64,0.72,0.8,0.88,0.96,1.04,1.12,1.2,1.28,1.36,1.44,1.52,1.6,1.68,1.76,1.84,1.92,2,2.08,2.16,2.24,2.32,2.4,2.48,2.56,2.64,2.72,2.8,2.88,2.96,3.04,3.12,3.2,3.28,3.36,3.44,3.52,3.6,3.68,3.76,3.84,3.92,4,4.08,4.16,4.24,4.32,4.4,4.48,4.56,4.64,4.72,4.8,4.88,4.96,5.04,5.12,5.2,5.28,5.36,5.44,5.52,5.6,5.68,5.76,5.84,5.92,6,6.08,6.16,6.24,6.32,6.4,6.48,6.56,6.64,6.72,6.8,6.88,6.96,7.04,7.12,7.2,7.28,7.36,7.44,7.52,7.6,7.68,7.76,7.84,7.92
ID,VAc-0 in mol/L,tBPP-0 in mol/L,time in s,VAc in mol/L,tBPP in mol/L,conv in %,MMD(logM=0.08),MMD(logM=0.16),MMD(logM=0.24),MMD(logM=0.32),MMD(logM=0.4),MMD(logM=0.48),MMD(logM=0.56),MMD(logM=0.64),MMD(logM=0.72),MMD(logM=0.8),MMD(logM=0.88),MMD(logM=0.96),MMD(logM=1.04),MMD(logM=1.12),MMD(logM=1.2),MMD(logM=1.28),MMD(logM=1.36),MMD(logM=1.44),MMD(logM=1.52),MMD(logM=1.6),MMD(logM=1.68),MMD(logM=1.76),MMD(logM=1.84),MMD(logM=1.92),MMD(logM=2),MMD(logM=2.08),MMD(logM=2.16),MMD(logM=2.24),MMD(logM=2.32),MMD(logM=2.4),MMD(logM=2.48),MMD(logM=2.56),MMD(logM=2.64),MMD(logM=2.72),MMD(logM=2.8),MMD(logM=2.88),MMD(logM=2.96),MMD(logM=3.04),MMD(logM=3.12),MMD(logM=3.2),MMD(logM=3.28),MMD(logM=3.36),MMD(logM=3.44),MMD(logM=3.52),MMD(logM=3.6),MMD(logM=3.68),MMD(logM=3.76),MMD(logM=3.84),MMD(logM=3.92),MMD(logM=4),MMD(logM=4.08),MMD(logM=4.16),MMD(logM=4.24),MMD(logM=4.32),MMD(logM=4.4),MMD(logM=4.48),MMD(logM=4.56),MMD(logM=4.64),MMD(logM=4.72),MMD(logM=4.8),MMD(logM=4.88),MMD(logM=4.96),MMD(logM=5.04),MMD(logM=5.12),MMD(logM=5.2),MMD(logM=5.28),MMD(logM=5.36),MMD(logM=5.44),MMD(logM=5.52),MMD(logM=5.6),MMD(logM=5.68),MMD(logM=5.76),MMD(logM=5.84),MMD(logM=5.92),MMD(logM=6),MMD(logM=6.08),MMD(logM=6.16),MMD(logM=6.24),MMD(logM=6.32),MMD(logM=6.4),MMD(logM=6.48),MMD(logM=6.56),MMD(logM=6.64),MMD(logM=6.72),MMD(logM=6.8),MMD(logM=6.88),MMD(logM=6.96),MMD(logM=7.04),MMD(logM=7.12),MMD(logM=7.2),MMD(logM=7.28),MMD(logM=7.36),MMD(logM=7.44),MMD(logM=7.52),MMD(logM=7.6),MMD(logM=7.68),MMD(logM=7.76),MMD(logM=7.84),MMD(logM=7.92)
3.071-0.005539-7200,3.071,0.005539,7200,1.02536,0.00471136,66.61152719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131065,0.000235697,0.000122456,0.000149022,0.000219097,0.000317377,0.000430545,0.000618389,0.000848953,0.00120669,0.00172085,0.00246185,0.0035297,0.00497352,0.00699668,0.00987516,0.013925,0.0196499,0.0276489,0.0387767,0.0537043,0.0740214,0.101562,0.13774,0.184432,0.243814,0.317224,0.405181,0.506539,0.617539,0.732499,0.842591,0.936526,1.00278,1.03148,1.01557,0.954304,0.853146,0.720964,0.572175,0.423243,0.287756,0.17706,0.0975667,0.0474944,0.0199442,0.00695677,0.00188033,0.000399675,9.78107E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-8400,3.071,0.005539,8400,0.840591,0.00456706,72.6281016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159373,0.0002866,0.000148897,0.000181201,0.000266438,0.000385989,0.000522965,0.000750128,0.00102956,0.00146262,0.00208454,0.00297884,0.00426285,0.00599599,0.00842057,0.0118601,0.0166734,0.0234393,0.0328362,0.0458172,0.0630791,0.0863178,0.117447,0.157792,0.20901,0.272886,0.350116,0.440295,0.541117,0.647834,0.754134,0.851383,0.929687,0.979925,0.995258,0.971164,0.90777,0.809997,0.685075,0.545248,0.405031,0.27685,0.171564,0.0953398,0.0468196,0.0198703,0.00701843,0.00194111,0.00041754,0.000102775,3.74268E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-9600,3.071,0.005539,9600,0.689438,0.0044235,77.55004884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193798,0.000348492,0.00018102,0.000220275,0.000323489,0.00046819,0.00063415,0.000909366,0.00124815,0.00177211,0.00252204,0.00359634,0.00513587,0.0072112,0.010102,0.0141852,0.019867,0.0278063,0.0387616,0.0537692,0.0735218,0.0997914,0.134492,0.178756,0.233916,0.301219,0.380606,0.470763,0.568501,0.668586,0.76472,0.849215,0.914215,0.952849,0.960034,0.932433,0.870097,0.776718,0.658105,0.525153,0.391433,0.268814,0.167527,0.0936284,0.046261,0.0198204,0.00711128,0.00197809,0.00042833,0.000104728,3.81635E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-10800,3.071,0.005539,10800,0.565651,0.00428145,81.5808857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235253,0.000423021,0.000219699,0.000267328,0.000392287,0.000567429,0.000768339,0.00110104,0.00150936,0.00213944,0.00304174,0.00433064,0.00616862,0.00864138,0.0120711,0.0168913,0.023557,0.0328042,0.0454527,0.0626158,0.0849608,0.114261,0.15234,0.200054,0.258273,0.327595,0.407281,0.495238,0.587729,0.679745,0.765674,0.83925,0.894385,0.925608,0.928742,0.90053,0.840349,0.751029,0.637557,0.509967,0.381176,0.262718,0.164481,0.0924255,0.0459494,0.01981,0.00717064,0.00203604,0.000437991,0.000100162,3.92334E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-12000,3.071,0.005539,12000,0.464837,0.00414174,84.86366005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285475,0.00051321,0.000266289,0.000323984,0.000474674,0.000685767,0.000928023,0.00132868,0.00181974,0.00257544,0.00365414,0.00519127,0.00737636,0.0103042,0.0143449,0.0199897,0.0277386,0.0384089,0.0528571,0.0722147,0.0970877,0.129204,0.170206,0.220576,0.280672,0.350463,0.428637,0.512643,0.598791,0.682802,0.75993,0.825213,0.87389,0.901143,0.902788,0.8752,0.817318,0.731418,0.621897,0.498414,0.373467,0.25811,0.162106,0.091484,0.0457035,0.019818,0.00723347,0.00205332,0.000437574,9.95264E-05,2.17544E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-13200,3.071,0.005539,13200,0.382938,0.00400505,87.53051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344831,0.000619711,0.000321113,0.000390677,0.000572199,0.000826452,0.00111655,0.00159559,0.00218388,0.00308814,0.00437335,0.00619207,0.00876479,0.0122013,0.0169199,0.0234708,0.0323889,0.0445551,0.0608377,0.0823551,0.109601,0.144186,0.187457,0.239476,0.300159,0.36893,0.444106,0.52316,0.602856,0.67983,0.750283,0.810165,0.855236,0.880735,0.882133,0.855447,0.799427,0.716192,0.609826,0.489484,0.367453,0.254567,0.160335,0.0907675,0.0454887,0.0198091,0.00726942,0.00206902,0.000438788,8.99677E-05,3.85191E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-14400,3.071,0.005539,14400,0.316665,0.00387113,89.68853794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415063,0.00074565,0.000385774,0.000469297,0.000686254,0.000989973,0.00133591,0.001906,0.00260523,0.00367739,0.00519709,0.00733638,0.0103444,0.0143436,0.0197982,0.0273128,0.0374475,0.0511273,0.0691906,0.0926897,0.121979,0.158487,0.203211,0.255823,0.315861,0.382434,0.453854,0.527882,0.601937,0.67357,0.739566,0.796238,0.839423,0.864212,0.865822,0.840021,0.78558,0.704442,0.600415,0.482505,0.362747,0.2518,0.158955,0.0902155,0.0453637,0.0198161,0.00729812,0.00211123,0.00045441,9.24406E-05,3.88212E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-15600,3.071,0.005539,15600,0.263651,0.00374068,91.41481602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495769,0.000890379,0.000460104,0.000559641,0.000816632,0.00117613,0.00158517,0.00225819,0.00308369,0.00434357,0.00611983,0.00860932,0.012088,0.0166838,0.0229058,0.0314072,0.0427496,0.0578766,0.0775632,0.102756,0.133646,0.171424,0.216717,0.26893,0.327405,0.391137,0.458698,0.528361,0.59813,0.666192,0.729541,0.784466,0.826756,0.851293,0.853118,0.828054,0.77483,0.69524,0.593092,0.477156,0.359154,0.249671,0.157883,0.0897701,0.0452343,0.0198116,0.00732331,0.00212208,0.000460488,9.27963E-05,3.90265E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-16800,3.071,0.005539,16800,0.220681,0.00361353,92.81403452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588432,0.00105631,0.000544796,0.000662568,0.000964938,0.00138762,0.00186774,0.00265539,0.00361879,0.00508596,0.00714492,0.0100125,0.0139939,0.0192142,0.0262274,0.0357215,0.0482311,0.0646862,0.0857784,0.11232,0.144309,0.182689,0.227762,0.278783,0.335129,0.395907,0.460046,0.526313,0.593161,0.659031,0.720863,0.77484,0.816642,0.841031,0.843027,0.81857,0.766335,0.687992,0.587308,0.472891,0.356287,0.247987,0.157056,0.0894249,0.0451422,0.0198209,0.00734472,0.00214486,0.000464371,0.000093673,3.69878E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-18000,3.071,0.005539,18000,0.185686,0.00349037,93.95356561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694128,0.00124546,0.000641104,0.000779603,0.00113334,0.00162751,0.00218665,0.00310073,0.00421606,0.00590887,0.00827233,0.0115377,0.016037,0.0218965,0.0296971,0.0401456,0.0537422,0.0713797,0.0936058,0.121068,0.153633,0.192,0.236226,0.285626,0.339738,0.397827,0.459231,0.523125,0.588121,0.652677,0.713611,0.766993,0.808452,0.832798,0.835028,0.811043,0.759544,0.682192,0.582699,0.469528,0.354051,0.24665,0.156351,0.0891276,0.0450709,0.0198277,0.00736313,0.0021652,0.000467809,9.46878E-05,3.83366E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-19200,3.071,0.005539,19200,0.157022,0.00337091,94.88694236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813798,0.0014592,0.000749054,0.000910752,0.00132132,0.00189446,0.00254083,0.00359412,0.00487643,0.00680904,0.00949198,0.013178,0.0182089,0.0247056,0.0332676,0.0446112,0.0591751,0.0777751,0.10081,0.128777,0.161438,0.199306,0.242304,0.289913,0.341915,0.397819,0.457283,0.519667,0.583548,0.647308,0.707693,0.760684,0.801893,0.826166,0.828547,0.804953,0.754071,0.677511,0.57895,0.466782,0.352222,0.245564,0.155811,0.0889125,0.0450016,0.0198184,0.0073791,0.00218899,0.000484979,9.37885E-05,3.71793E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-20400,3.071,0.005539,20400,0.133613,0.00325502,95.64920221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947296,0.0016974,0.000868826,0.00105622,0.00152876,0.00218786,0.00292872,0.00413134,0.00559081,0.00777689,0.010793,0.0149035,0.020459,0.0275747,0.0368495,0.0489854,0.0643467,0.083663,0.107179,0.13525,0.167603,0.204632,0.24624,0.292174,0.342473,0.396811,0.454999,0.516444,0.579644,0.642901,0.702896,0.755579,0.796588,0.820806,0.823295,0.800023,0.749663,0.673758,0.575933,0.464541,0.350722,0.244683,0.155387,0.0887442,0.0449597,0.0198344,0.00738925,0.00218933,0.000492067,9.53797E-05,3.93213E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.071-0.005539-21600,3.071,0.005539,21600,0.114255,0.00314259,96.27955063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109589,0.00196207,0.0010009,0.00121659,0.00175672,0.00250942,0.00335212,0.00471349,0.00635774,0.00880455,0.0121598,0.0166958,0.0227622,0.0304575,0.0403724,0.053184,0.0691641,0.0889399,0.112633,0.14049,0.172259,0.208296,0.248562,0.293079,0.342092,0.39536,0.452744,0.513609,0.576378,0.639275,0.698947,0.75137,0.792231,0.816424,0.819007,0.795985,0.746044,0.670691,0.573477,0.462725,0.349513,0.243959,0.155024,0.0886088,0.0449254,0.0198365,0.00740054,0.00219339,0.000494182,0.000100323,4.50737E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-1200,3.929,0.004472,1200,3.37695,0.0043804,14.05064902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59549E-05,4.67047E-05,2.43285E-05,0.000029594,4.32345E-05,6.23238E-05,8.51342E-05,0.000123113,0.00016901,0.000240967,0.000345517,0.000497416,0.000716632,0.00101339,0.00144036,0.00205899,0.00293614,0.00419624,0.00600909,0.00859835,0.012165,0.0171982,0.0243857,0.0344405,0.0482612,0.0673145,0.0933506,0.128483,0.175153,0.235644,0.31306,0.409615,0.524802,0.656707,0.800291,0.943935,1.07035,1.15781,1.18659,1.1447,1.02908,0.850569,0.638004,0.429262,0.256368,0.133751,0.0590851,0.0218834,0.00693809,0.00188772,0.000305648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-2400,3.929,0.004472,2400,2.86759,0.00428204,27.01476203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05552E-05,5.49977E-05,0.00002868,3.48927E-05,5.10947E-05,7.37869E-05,0.000100691,0.000145424,0.0001995,0.000284637,0.000408719,0.00058624,0.000842371,0.00119481,0.00169958,0.00242254,0.00344203,0.00491643,0.00703872,0.0100551,0.0142112,0.0200548,0.0283566,0.0399149,0.0557687,0.077537,0.107024,0.14641,0.198172,0.264579,0.348312,0.450448,0.569499,0.702201,0.841479,0.974224,1.08236,1.1461,1.1494,1.08486,0.956314,0.779183,0.58075,0.392276,0.237174,0.126726,0.059154,0.0235782,0.0077317,0.00217548,0.000434747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-3600,3.929,0.004472,3600,2.40853,0.00417999,38.69865106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63291E-05,6.53652E-05,3.40329E-05,4.14198E-05,6.09743E-05,8.84113E-05,0.000120302,0.00017333,0.00023808,0.000339742,0.000487691,0.000699107,0.00100448,0.00142505,0.00202167,0.00287589,0.00408696,0.00583181,0.00832691,0.0118717,0.0167423,0.0235607,0.0332245,0.0466279,0.0649051,0.0897805,0.123123,0.167187,0.224486,0.296999,0.386595,0.493396,0.614806,0.745593,0.876625,0.994294,1.08166,1.12131,1.10139,1.02029,0.886166,0.715406,0.532297,0.362121,0.222951,0.12269,0.0593757,0.0247729,0.00867497,0.00256987,0.000550053,2.57397E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-4800,3.929,0.004472,4800,1.99863,0.00407492,49.13133113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37897E-05,7.88262E-05,4.11209E-05,0.00005005,7.37611E-05,0.000107043,0.00014536,0.000209106,0.000287611,0.00041069,0.000588121,0.000841437,0.00120912,0.00171488,0.00243055,0.00345242,0.00489753,0.0069736,0.00993836,0.0141433,0.0198983,0.0279288,0.0392444,0.0548163,0.0758839,0.104299,0.142042,0.191301,0.254231,0.33242,0.42712,0.537104,0.658062,0.783302,0.902675,1.00209,1.06661,1.0836,1.04581,0.955148,0.821634,0.661091,0.494023,0.33998,0.213095,0.120122,0.0598425,0.0258697,0.00952216,0.00294075,0.000645684,3.44034E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-6000,3.929,0.004472,6000,1.64034,0.00396688,58.25044541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000053432,9.61595E-05,5.01126E-05,6.09915E-05,8.98289E-05,0.000130297,0.00017694,0.000254458,0.000349649,0.000498648,0.000714193,0.00102277,0.0014689,0.00208057,0.00294527,0.00417836,0.00592096,0.00841842,0.0119662,0.0169769,0.0238058,0.0332893,0.0465561,0.0646607,0.0889652,0.121364,0.163768,0.218281,0.28675,0.370037,0.46823,0.578687,0.69568,0.811463,0.915822,0.995816,1.03938,1.03806,0.988135,0.894104,0.766578,0.6183,0.465275,0.323839,0.206052,0.118288,0.0603345,0.0268334,0.0101585,0.00322345,0.000763881,5.74452E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-7200,3.929,0.004472,7200,1.33437,0.00385698,66.03792314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57316E-05,0.000118258,6.15511E-05,7.49176E-05,0.000110436,0.000160295,0.000217282,0.000311995,0.000428993,0.000610967,0.00087468,0.0012531,0.00179594,0.00253913,0.00358915,0.00508634,0.00719842,0.0102114,0.0144671,0.0204476,0.0285598,0.039759,0.0552871,0.0762714,0.10417,0.140867,0.188069,0.247565,0.320739,0.407546,0.506744,0.614525,0.724256,0.82771,0.915505,0.976801,1.00285,0.989137,0.934278,0.842588,0.723003,0.585953,0.444385,0.312237,0.200958,0.117099,0.060776,0.027521,0.0106598,0.00344243,0.000925378,0.000217448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-8400,3.929,0.004472,8400,1.07594,0.00374547,72.61542377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14252E-05,0.000146465,7.61747E-05,9.27132E-05,0.000136585,0.000198158,0.000268698,0.000385751,0.000529629,0.00075432,0.00107994,0.00154491,0.00221133,0.00312059,0.0044021,0.00622896,0.00879706,0.0124382,0.0175538,0.0247026,0.0343323,0.0475215,0.0656362,0.0898054,0.121459,0.162464,0.214298,0.278144,0.354565,0.442649,0.540066,0.642005,0.741578,0.8311,0.902844,0.948868,0.963351,0.943389,0.888069,0.801087,0.689292,0.561228,0.428513,0.303665,0.197343,0.116454,0.0613891,0.0281515,0.0110895,0.00367708,0.00100915,0.000227822,4.20818E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-9600,3.929,0.004472,9600,0.864355,0.00363309,78.00063629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101241,0.000182025,9.44909E-05,0.000115006,0.000169436,0.000245827,0.000333318,0.00047836,0.000656178,0.00093326,0.00133454,0.00190668,0.00272497,0.00383905,0.00540136,0.00762127,0.0107349,0.015123,0.0212447,0.0297541,0.0411264,0.0565406,0.0774503,0.104925,0.140281,0.185228,0.240877,0.30769,0.385367,0.472172,0.564957,0.658637,0.746857,0.823316,0.882312,0.917982,0.926289,0.904604,0.851369,0.769448,0.664226,0.543167,0.41705,0.297503,0.194727,0.115878,0.0617202,0.0286697,0.0114586,0.00384425,0.00110498,0.000252368,5.15771E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-10800,3.929,0.004472,10800,0.692992,0.00352064,82.36212777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126033,0.000226528,0.000117438,0.000142926,0.00021035,0.000304945,0.00041306,0.000592145,0.000812026,0.00115433,0.00164851,0.00235213,0.00335619,0.00471613,0.00661801,0.00931479,0.0130736,0.0183309,0.0256121,0.0356508,0.048938,0.066722,0.0904838,0.12119,0.159957,0.208168,0.266374,0.334298,0.410978,0.494127,0.580235,0.664675,0.742352,0.808533,0.859022,0.889,0.894719,0.873476,0.823235,0.745807,0.645635,0.529594,0.408211,0.292735,0.192845,0.115599,0.0620569,0.0291082,0.0117627,0.00399833,0.00116614,0.000256394,5.92821E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-12000,3.929,0.004472,12000,0.555036,0.00340879,85.873352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156861,0.0002819,0.000146065,0.000177751,0.000261265,0.000378384,0.000512135,0.000733369,0.00100474,0.00142675,0.00203454,0.00289742,0.00412425,0.00577947,0.00808564,0.0113365,0.0158339,0.0220816,0.0306636,0.0423694,0.0576769,0.0778669,0.104369,0.13794,0.179434,0.229807,0.289018,0.356172,0.429829,0.507625,0.586399,0.662427,0.731886,0.791206,0.836897,0.864384,0.869658,0.849599,0.8018,0.727731,0.631462,0.519455,0.401734,0.289161,0.191382,0.115403,0.0623741,0.0294624,0.0119955,0.00412213,0.00121311,0.00027219,1.65057E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-13200,3.929,0.004472,13200,0.446309,0.00329841,88.64064647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194379,0.000349216,0.000180712,0.000219898,0.000322883,0.000467256,0.000631778,0.000903478,0.00123657,0.0017538,0.00249574,0.00354535,0.00503211,0.00702866,0.00979862,0.0136782,0.0190039,0.0263369,0.0362899,0.0496938,0.066991,0.0894236,0.118294,0.154114,0.197383,0.248569,0.307165,0.371925,0.44134,0.513436,0.585705,0.655355,0.719443,0.774869,0.818261,0.84492,0.850441,0.831498,0.785643,0.714171,0.620881,0.511866,0.39685,0.286493,0.190302,0.115232,0.0625903,0.02977,0.0122137,0.00422021,0.00124994,0.000276475,3.12186E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-14400,3.929,0.004472,14400,0.359752,0.00318969,90.84367524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239961,0.000431091,0.000223048,0.000271379,0.000397699,0.000574669,0.000776239,0.00110894,0.00151745,0.00214712,0.00304479,0.00431216,0.00610117,0.00849319,0.0117845,0.016361,0.022585,0.0310625,0.0424232,0.0575029,0.0766718,0.101069,0.131757,0.168974,0.212909,0.26361,0.320304,0.381694,0.446581,0.513639,0.580986,0.646492,0.707538,0.760998,0.803352,0.829725,0.83561,0.817626,0.773321,0.703883,0.612823,0.506033,0.393126,0.284456,0.189404,0.115058,0.0627953,0.0300395,0.0123856,0.00429693,0.00126012,0.000293664,5.23747E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-15600,3.929,0.004472,15600,0.291418,0.00308341,92.58289641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294601,0.000529062,0.000273334,0.000332529,0.0004866,0.000702337,0.000947579,0.00135138,0.00184591,0.00260467,0.00368364,0.00520063,0.00732621,0.0101527,0.0140136,0.0193367,0.0265012,0.0361437,0.0488698,0.0654805,0.0862418,0.112135,0.143957,0.181668,0.22519,0.274352,0.328436,0.386381,0.447365,0.510682,0.574861,0.637963,0.697417,0.749912,0.791723,0.817964,0.824158,0.806978,0.76387,0.695906,0.606579,0.501532,0.390259,0.282976,0.188836,0.114994,0.0629503,0.0302232,0.0125268,0.00437776,0.00129053,0.000303976,5.95019E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-16800,3.929,0.004472,16800,0.237464,0.00297939,93.95612115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000359161,0.000644765,0.000332601,0.000404581,0.000590944,0.00085173,0.00114713,0.00163236,0.00222653,0.00313283,0.00441466,0.00620936,0.00870458,0.0119991,0.0164627,0.022553,0.030652,0.0414176,0.0553951,0.0732913,0.0952501,0.122079,0.154302,0.191672,0.233993,0.281096,0.3325,0.387482,0.445605,0.50652,0.568848,0.630658,0.689268,0.741208,0.782711,0.808911,0.815327,0.798698,0.756545,0.689771,0.601727,0.498042,0.388085,0.281857,0.188393,0.114959,0.0630899,0.0303815,0.0126587,0.00443365,0.00129702,0.000313211,6.62702E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-18000,3.929,0.004472,18000,0.194746,0.00287858,95.04336981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434806,0.000780065,0.000401338,0.000488132,0.000711637,0.00102419,0.00137709,0.00195477,0.00266008,0.00373173,0.00523818,0.00733326,0.0102256,0.0140114,0.0190894,0.0259427,0.0349403,0.0467248,0.0617424,0.0805865,0.10329,0.130472,0.162433,0.19887,0.239609,0.284608,0.333712,0.386521,0.442811,0.502344,0.56367,0.624764,0.682847,0.7344,0.775684,0.801845,0.808453,0.792294,0.75084,0.68494,0.597945,0.495365,0.386397,0.280985,0.188086,0.114953,0.0632169,0.0305184,0.0127489,0.00447675,0.00130115,0.000317112,7.58614E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.929-0.004472-19200,3.929,0.004472,19200,0.160674,0.00278014,95.91056248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000522342,0.000936471,0.000480446,0.000584257,0.000849784,0.00122079,0.00163841,0.00231941,0.00314812,0.0044016,0.00615308,0.00856802,0.0118722,0.0161594,0.0218451,0.0294263,0.0392357,0.0518705,0.0676648,0.0870961,0.110107,0.137145,0.16836,0.203541,0.242678,0.285902,0.33332,0.384719,0.439934,0.498704,0.559455,0.620065,0.677745,0.728996,0.770108,0.796255,0.803029,0.787246,0.746381,0.681192,0.594969,0.493204,0.385011,0.280273,0.187885,0.115016,0.0633368,0.0306133,0.0128027,0.00451383,0.00131767,0.000317467,8.56906E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
